time	avg_ATP	avg_ADP	avg_ca_mito	avg_psi_mito	avg_cai	avg_cp_prod
11430	4983.98	50.4005	1.01262	181.062	0.192191	nan
11431	4983.98	50.4005	1.01258	181.075	0.189752	nan
11432	4983.98	50.4005	1.01252	181.088	0.187374	nan
11433	4983.98	50.4006	1.01246	181.102	0.185117	nan
11434	4983.98	50.4006	1.01241	181.114	0.183165	nan
11435	4983.98	50.4006	1.01235	181.126	0.181244	nan
11436	4983.97	50.4007	1.0123	181.137	0.179294	nan
11437	4983.97	50.4007	1.01225	181.147	0.177492	nan
11438	4983.97	50.4007	1.0122	181.158	0.175618	nan
11439	4983.97	50.4008	1.01214	181.168	0.173646	nan
11440	4983.97	50.4008	1.01209	181.178	0.171777	nan
11441	4983.97	50.4008	1.01203	181.189	0.169893	nan
11442	4983.97	50.4009	1.01195	181.201	0.168105	nan
11443	4983.96	50.4009	1.01186	181.212	0.166398	nan
11444	4983.96	50.4009	1.01179	181.223	0.164846	nan
11445	4983.96	50.401	1.01171	181.234	0.16334	nan
11446	4983.96	50.401	1.01163	181.244	0.16182	nan
11447	4983.96	50.401	1.01155	181.254	0.16029	nan
11448	4983.96	50.4011	1.01147	181.264	0.158722	nan
11449	4983.96	50.4011	1.01139	181.273	0.157239	nan
11450	4983.95	50.4011	1.01131	181.282	0.155856	nan
11451	4983.95	50.4012	1.01123	181.291	0.154562	nan
11452	4983.95	50.4012	1.01115	181.299	0.153349	nan
11453	4983.95	50.4012	1.01107	181.306	0.152211	nan
11454	4983.95	50.4013	1.01099	181.314	0.15112	nan
11455	4983.95	50.4013	1.01091	181.321	0.150085	nan
11456	4983.95	50.4013	1.01082	181.329	0.149154	nan
11457	4983.94	50.4014	1.01073	181.337	0.148299	nan
11458	4983.94	50.4014	1.01063	181.345	0.147428	nan
11459	4983.94	50.4014	1.01057	181.35	0.146704	nan
11460	4983.94	50.4015	1.0105	181.354	0.146075	nan
11461	4983.94	50.4015	1.01043	181.359	0.145395	nan
11462	4983.94	50.4015	1.01035	181.364	0.14471	nan
11463	4983.94	50.4016	1.01028	181.369	0.144047	nan
11464	4983.94	50.4016	1.01019	181.375	0.143431	nan
11465	4983.93	50.4016	1.0101	181.381	0.142874	nan
11466	4983.93	50.4017	1.01001	181.387	0.142379	nan
11467	4983.93	50.4017	1.00991	181.393	0.141871	nan
11468	4983.93	50.4018	1.00982	181.398	0.141417	nan
11469	4983.93	50.4018	1.00976	181.4	0.141092	nan
11470	4983.93	50.4018	1.00968	181.403	0.140932	nan
11471	4983.93	50.4019	1.00963	181.404	0.141	nan
11472	4983.92	50.4019	1.0096	181.403	0.141269	nan
11473	4983.92	50.4019	1.00958	181.4	0.141641	nan
11474	4983.92	50.402	1.00956	181.397	0.142115	nan
11475	4983.92	50.402	1.00954	181.394	0.142648	nan
11476	4983.92	50.402	1.00951	181.392	0.143068	nan
11477	4983.92	50.4021	1.00949	181.391	0.143495	nan
11478	4983.92	50.4021	1.00946	181.39	0.143863	nan
11479	4983.92	50.4021	1.00943	181.388	0.144266	nan
11480	4983.91	50.4022	1.00943	181.383	0.144779	nan
11481	4983.91	50.4022	1.00944	181.377	0.145459	nan
11482	4983.91	50.4022	1.00948	181.37	0.146306	nan
11483	4983.91	50.4023	1.00952	181.361	0.147559	nan
11484	4983.91	50.4023	1.00956	181.353	0.149079	nan
11485	4983.91	50.4023	1.00961	181.345	0.150858	nan
11486	4983.91	50.4024	1.00969	181.334	0.152914	nan
11487	4983.9	50.4024	1.0098	181.319	0.155716	nan
11488	4983.9	50.4024	1.00993	181.303	0.158876	nan
11489	4983.9	50.4025	1.0101	181.284	0.162379	nan
11490	4983.9	50.4025	1.01035	181.256	0.166221	nan
11491	4983.9	50.4025	1.01064	181.226	0.170456	nan
11492	4983.9	50.4026	1.01095	181.194	0.175177	nan
11493	4983.9	50.4026	1.01127	181.162	0.180012	nan
11494	4983.89	50.4026	1.01158	181.133	0.184729	nan
11495	4983.89	50.4027	1.01189	181.105	0.18934	nan
11496	4983.89	50.4027	1.0122	181.077	0.194033	nan
11497	4983.89	50.4027	1.0125	181.053	0.198264	nan
11498	4983.89	50.4028	1.01278	181.03	0.202607	nan
11499	4983.89	50.4028	1.01308	181.007	0.20741	nan
11500	4983.89	50.4028	1.01342	180.98	0.212556	nan
11501	4983.88	50.4029	1.01385	180.945	0.219955	nan
11502	4983.88	50.4029	1.01443	180.894	0.231622	nan
11503	4983.88	50.4029	1.01506	180.839	0.24607	nan
11504	4983.88	50.403	1.01563	180.793	0.258376	nan
11505	4983.88	50.403	1.01608	180.762	0.266612	nan
11506	4983.88	50.403	1.01643	180.741	0.271458	nan
11507	4983.88	50.4031	1.0167	180.731	0.273992	nan
11508	4983.88	50.4031	1.01693	180.725	0.27484	nan
11509	4983.87	50.4032	1.01713	180.723	0.274604	nan
11510	4983.87	50.4032	1.01727	180.727	0.273086	nan
11511	4983.87	50.4032	1.01742	180.729	0.27106	nan
11512	4983.87	50.4033	1.01756	180.733	0.268746	nan
11513	4983.87	50.4033	1.01769	180.738	0.266357	nan
11514	4983.87	50.4033	1.01781	180.744	0.263873	nan
11515	4983.87	50.4034	1.01789	180.753	0.260952	nan
11516	4983.86	50.4034	1.01796	180.764	0.257684	nan
11517	4983.86	50.4034	1.01801	180.776	0.254357	nan
11518	4983.86	50.4035	1.01807	180.786	0.251262	nan
11519	4983.86	50.4035	1.01813	180.797	0.248399	nan
11520	4983.86	50.4035	1.0182	180.807	0.245639	nan
11521	4983.86	50.4036	1.01826	180.816	0.242804	nan
11522	4983.86	50.4036	1.01833	180.824	0.24005	nan
11523	4983.85	50.4036	1.01839	180.834	0.237086	nan
11524	4983.85	50.4037	1.01842	180.845	0.233929	nan
11525	4983.85	50.4037	1.01845	180.857	0.230899	nan
11526	4983.85	50.4037	1.01846	180.871	0.22771	nan
11527	4983.85	50.4038	1.01848	180.883	0.224627	nan
11528	4983.85	50.4038	1.0185	180.894	0.221587	nan
11529	4983.85	50.4038	1.01849	180.909	0.218549	nan
11530	4983.84	50.4039	1.01846	180.925	0.215443	nan
11531	4983.84	50.4039	1.01843	180.94	0.212572	nan
11532	4983.84	50.4039	1.01839	180.957	0.209648	nan
11533	4983.84	50.404	1.01835	180.972	0.2066	nan
11534	4983.84	50.404	1.0183	180.989	0.203398	nan
11535	4983.84	50.404	1.01824	181.005	0.200475	nan
11536	4983.84	50.4041	1.01818	181.021	0.19741	nan
11537	4983.84	50.4041	1.01812	181.037	0.194625	nan
11538	4983.83	50.4042	1.01807	181.05	0.192102	nan
11539	4983.83	50.4042	1.01802	181.064	0.189648	nan
11540	4983.83	50.4042	1.01796	181.079	0.187105	nan
11541	4983.83	50.4043	1.0179	181.092	0.184727	nan
11542	4983.83	50.4043	1.01783	181.106	0.182351	nan
11543	4983.83	50.4043	1.01777	181.119	0.180003	nan
11544	4983.83	50.4044	1.0177	181.132	0.177622	nan
11545	4983.82	50.4044	1.01762	181.146	0.175296	nan
11546	4983.82	50.4044	1.01754	181.159	0.173087	nan
11547	4983.82	50.4045	1.01746	181.173	0.170895	nan
11548	4983.82	50.4045	1.01737	181.185	0.168793	nan
11549	4983.82	50.4045	1.01729	181.197	0.166821	nan
11550	4983.82	50.4046	1.01722	181.208	0.165001	nan
11551	4983.82	50.4046	1.01714	181.219	0.163314	nan
11552	4983.81	50.4046	1.01708	181.228	0.16182	nan
11553	4983.81	50.4047	1.017	181.237	0.160364	nan
11554	4983.81	50.4047	1.01692	181.248	0.158911	nan
11555	4983.81	50.4047	1.01683	181.259	0.1574	nan
11556	4983.81	50.4048	1.01673	181.269	0.1559	nan
11557	4983.81	50.4048	1.01664	181.28	0.154467	nan
11558	4983.81	50.4048	1.01654	181.29	0.153184	nan
11559	4983.81	50.4049	1.01647	181.298	0.151978	nan
11560	4983.8	50.4049	1.01639	181.304	0.150871	nan
11561	4983.8	50.4049	1.01634	181.309	0.149879	nan
11562	4983.8	50.405	1.01627	181.315	0.148937	nan
11563	4983.8	50.405	1.0162	181.321	0.147922	nan
11564	4983.8	50.405	1.01612	181.327	0.146955	nan
11565	4983.8	50.4051	1.01605	181.334	0.14601	nan
11566	4983.8	50.4051	1.01598	181.338	0.145196	nan
11567	4983.79	50.4051	1.0159	181.345	0.144472	nan
11568	4983.79	50.4052	1.01582	181.351	0.143792	nan
11569	4983.79	50.4052	1.01573	181.357	0.143149	nan
11570	4983.79	50.4052	1.01564	181.363	0.142635	nan
11571	4983.79	50.4053	1.01556	181.368	0.142203	nan
11572	4983.79	50.4053	1.01548	181.373	0.14177	nan
11573	4983.79	50.4053	1.01541	181.377	0.14137	nan
11574	4983.78	50.4054	1.01533	181.382	0.141064	nan
11575	4983.78	50.4054	1.01524	181.386	0.14071	nan
11576	4983.78	50.4054	1.01517	181.39	0.140409	nan
11577	4983.78	50.4055	1.0151	181.392	0.140068	nan
11578	4983.78	50.4055	1.01502	181.396	0.139932	nan
11579	4983.78	50.4056	1.01495	181.399	0.139917	nan
11580	4983.78	50.4056	1.01488	181.402	0.139945	nan
11581	4983.78	50.4056	1.01482	181.402	0.14013	nan
11582	4983.77	50.4057	1.01479	181.4	0.140566	nan
11583	4983.77	50.4057	1.01478	181.396	0.141393	nan
11584	4983.77	50.4057	1.01477	181.392	0.142287	nan
11585	4983.77	50.4058	1.01477	181.387	0.143165	nan
11586	4983.77	50.4058	1.01478	181.382	0.144101	nan
11587	4983.77	50.4058	1.01481	181.374	0.145204	nan
11588	4983.77	50.4059	1.01486	181.365	0.146465	nan
11589	4983.76	50.4059	1.0149	181.356	0.147772	nan
11590	4983.76	50.4059	1.01494	181.349	0.149108	nan
11591	4983.76	50.406	1.015	181.339	0.150712	nan
11592	4983.76	50.406	1.01509	181.326	0.152724	nan
11593	4983.76	50.406	1.0152	181.312	0.155061	nan
11594	4983.76	50.4061	1.01536	181.293	0.157915	nan
11595	4983.76	50.4061	1.01553	181.273	0.161251	nan
11596	4983.75	50.4061	1.01575	181.249	0.165047	nan
11597	4983.75	50.4062	1.01602	181.22	0.168887	nan
11598	4983.75	50.4062	1.01632	181.189	0.173034	nan
11599	4983.75	50.4062	1.01664	181.158	0.177454	nan
11600	4983.75	50.4063	1.01693	181.131	0.181924	nan
11601	4983.75	50.4063	1.01723	181.103	0.186225	nan
11602	4983.75	50.4063	1.01754	181.076	0.190361	nan
11603	4983.75	50.4064	1.01783	181.052	0.194602	nan
11604	4983.74	50.4064	1.01812	181.028	0.199029	nan
11605	4983.74	50.4064	1.01839	181.008	0.203412	nan
11606	4983.74	50.4065	1.01868	180.987	0.208087	nan
11607	4983.74	50.4065	1.01903	180.958	0.214788	nan
11608	4983.74	50.4065	1.01953	180.915	0.225018	nan
11609	4983.74	50.4066	1.02013	180.864	0.23882	nan
11610	4983.74	50.4066	1.0207	180.817	0.252216	nan
11611	4983.73	50.4066	1.02119	180.779	0.262628	nan
11612	4983.73	50.4067	1.02158	180.755	0.269238	nan
11613	4983.73	50.4067	1.02188	180.741	0.272799	nan
11614	4983.73	50.4067	1.02211	180.734	0.27416	nan
11615	4983.73	50.4068	1.02232	180.73	0.274164	nan
11616	4983.73	50.4068	1.02248	180.731	0.272912	nan
11617	4983.73	50.4069	1.02262	180.735	0.271011	nan
11618	4983.72	50.4069	1.02272	180.744	0.268516	nan
11619	4983.72	50.4069	1.0228	180.752	0.266015	nan
11620	4983.72	50.407	1.02288	180.762	0.263194	nan
11621	4983.72	50.407	1.02296	180.771	0.260382	nan
11622	4983.72	50.407	1.02304	180.78	0.257685	nan
11623	4983.72	50.4071	1.02311	180.79	0.255023	nan
11624	4983.72	50.4071	1.02316	180.8	0.2521	nan
11625	4983.71	50.4071	1.0232	180.813	0.248903	nan
11626	4983.71	50.4072	1.02322	180.827	0.245767	nan
11627	4983.71	50.4072	1.02327	180.838	0.242684	nan
11628	4983.71	50.4072	1.0233	180.849	0.239548	nan
11629	4983.71	50.4073	1.02331	180.863	0.236471	nan
11630	4983.71	50.4073	1.02332	180.876	0.233416	nan
11631	4983.71	50.4073	1.02333	180.89	0.230424	nan
11632	4983.71	50.4074	1.02333	180.903	0.227512	nan
11633	4983.7	50.4074	1.02332	180.917	0.224567	nan
11634	4983.7	50.4074	1.02333	180.929	0.222059	nan
11635	4983.7	50.4075	1.02331	180.943	0.218989	nan
11636	4983.7	50.4075	1.02326	180.96	0.215775	nan
11637	4983.7	50.4075	1.02322	180.975	0.212526	nan
11638	4983.7	50.4076	1.02321	180.987	0.209775	nan
11639	4983.7	50.4076	1.02319	181	0.206868	nan
11640	4983.69	50.4076	1.02317	181.012	0.20392	nan
11641	4983.69	50.4077	1.02312	181.026	0.201123	nan
11642	4983.69	50.4077	1.02308	181.04	0.198325	nan
11643	4983.69	50.4077	1.02303	181.054	0.195607	nan
11644	4983.69	50.4078	1.02297	181.069	0.19323	nan
11645	4983.69	50.4078	1.02291	181.082	0.190631	nan
11646	4983.69	50.4078	1.02287	181.094	0.18828	nan
11647	4983.68	50.4079	1.02282	181.105	0.185949	nan
11648	4983.68	50.4079	1.02276	181.118	0.1835	nan
11649	4983.68	50.408	1.02268	181.132	0.181123	nan
11650	4983.68	50.408	1.0226	181.146	0.178781	nan
11651	4983.68	50.408	1.02251	181.16	0.176488	nan
11652	4983.68	50.4081	1.02244	181.172	0.174472	nan
11653	4983.68	50.4081	1.02236	181.185	0.172452	nan
11654	4983.68	50.4081	1.02227	181.198	0.17056	nan
11655	4983.67	50.4082	1.02219	181.209	0.168692	nan
11656	4983.67	50.4082	1.02212	181.22	0.166921	nan
11657	4983.67	50.4082	1.02204	181.23	0.165156	nan
11658	4983.67	50.4083	1.02195	181.24	0.163533	nan
11659	4983.67	50.4083	1.02187	181.251	0.162025	nan
11660	4983.67	50.4083	1.02177	181.262	0.160493	nan
11661	4983.67	50.4084	1.02168	181.272	0.159111	nan
11662	4983.66	50.4084	1.02159	181.282	0.157754	nan
11663	4983.66	50.4084	1.02151	181.291	0.156442	nan
11664	4983.66	50.4085	1.02142	181.3	0.155168	nan
11665	4983.66	50.4085	1.02132	181.309	0.153875	nan
11666	4983.66	50.4085	1.02123	181.317	0.152629	nan
11667	4983.66	50.4086	1.02114	181.326	0.1515	nan
11668	4983.66	50.4086	1.02104	181.334	0.150388	nan
11669	4983.65	50.4086	1.02094	181.343	0.149294	nan
11670	4983.65	50.4087	1.02084	181.351	0.148227	nan
11671	4983.65	50.4087	1.02075	181.358	0.147259	nan
11672	4983.65	50.4087	1.02066	181.364	0.146332	nan
11673	4983.65	50.4088	1.02057	181.37	0.145541	nan
11674	4983.65	50.4088	1.0205	181.375	0.144847	nan
11675	4983.65	50.4088	1.02042	181.379	0.144235	nan
11676	4983.65	50.4089	1.02033	181.384	0.143605	nan
11677	4983.64	50.4089	1.02024	181.389	0.142941	nan
11678	4983.64	50.4089	1.02015	181.394	0.142284	nan
11679	4983.64	50.409	1.02007	181.398	0.141699	nan
11680	4983.64	50.409	1.01999	181.403	0.141271	nan
11681	4983.64	50.409	1.0199	181.406	0.140976	nan
11682	4983.64	50.4091	1.01983	181.408	0.140782	nan
11683	4983.64	50.4091	1.01976	181.411	0.14059	nan
11684	4983.63	50.4091	1.0197	181.411	0.140495	nan
11685	4983.63	50.4092	1.01966	181.411	0.140498	nan
11686	4983.63	50.4092	1.01962	181.41	0.140465	nan
11687	4983.63	50.4092	1.01958	181.408	0.140574	nan
11688	4983.63	50.4093	1.01954	181.407	0.140698	nan
11689	4983.63	50.4093	1.01948	181.408	0.140967	nan
11690	4983.63	50.4093	1.01946	181.405	0.141531	nan
11691	4983.62	50.4094	1.01945	181.401	0.142182	nan
11692	4983.62	50.4094	1.01946	181.394	0.143056	nan
11693	4983.62	50.4094	1.0195	181.385	0.143994	nan
11694	4983.62	50.4095	1.01954	181.376	0.14516	nan
11695	4983.62	50.4095	1.01959	181.366	0.146629	nan
11696	4983.62	50.4096	1.01965	181.355	0.148306	nan
11697	4983.62	50.4096	1.01972	181.344	0.150247	nan
11698	4983.62	50.4096	1.01983	181.329	0.152604	nan
11699	4983.61	50.4097	1.01997	181.311	0.155459	nan
11700	4983.61	50.4097	1.02011	181.295	0.158267	nan
11701	4983.61	50.4097	1.02023	181.28	0.161045	nan
11702	4983.61	50.4098	1.02041	181.26	0.16395	nan
11703	4983.61	50.4098	1.02061	181.239	0.167014	nan
11704	4983.61	50.4098	1.02083	181.217	0.170465	nan
11705	4983.61	50.4099	1.02107	181.193	0.174825	nan
11706	4983.6	50.4099	1.02131	181.169	0.17965	nan
11707	4983.6	50.4099	1.02155	181.147	0.184177	nan
11708	4983.6	50.41	1.02183	181.121	0.188659	nan
11709	4983.6	50.41	1.02212	181.095	0.192672	nan
11710	4983.6	50.41	1.02238	181.073	0.196621	nan
11711	4983.6	50.4101	1.02265	181.052	0.20031	nan
11712	4983.6	50.4101	1.02292	181.03	0.204082	nan
11713	4983.59	50.4101	1.02327	181.001	0.208849	nan
11714	4983.59	50.4102	1.0237	180.965	0.215734	nan
11715	4983.59	50.4102	1.02426	180.915	0.226966	nan
11716	4983.59	50.4102	1.02488	180.86	0.240997	nan
11717	4983.59	50.4103	1.02547	180.811	0.25401	nan
11718	4983.59	50.4103	1.02595	180.775	0.263197	nan
11719	4983.59	50.4103	1.02634	180.751	0.26869	nan
11720	4983.59	50.4104	1.02664	180.737	0.271621	nan
11721	4983.58	50.4104	1.02687	180.73	0.272854	nan
11722	4983.58	50.4104	1.02708	180.727	0.272604	nan
11723	4983.58	50.4105	1.02725	180.727	0.271426	nan
11724	4983.58	50.4105	1.0274	180.729	0.269688	nan
11725	4983.58	50.4105	1.02752	180.736	0.267449	nan
11726	4983.58	50.4106	1.02762	180.743	0.265039	nan
11727	4983.58	50.4106	1.02772	180.75	0.262346	nan
11728	4983.57	50.4106	1.0278	180.759	0.259463	nan
11729	4983.57	50.4107	1.02785	180.772	0.256335	nan
11730	4983.57	50.4107	1.02794	180.78	0.253694	nan
11731	4983.57	50.4108	1.02801	180.79	0.250558	nan
11732	4983.57	50.4108	1.02806	180.801	0.247629	nan
11733	4983.57	50.4108	1.02811	180.812	0.244714	nan
11734	4983.57	50.4109	1.02816	180.822	0.241929	nan
11735	4983.56	50.4109	1.02821	180.832	0.239098	nan
11736	4983.56	50.4109	1.02825	180.843	0.236372	nan
11737	4983.56	50.411	1.02828	180.855	0.233466	nan
11738	4983.56	50.411	1.0283	180.867	0.230407	nan
11739	4983.56	50.411	1.02829	180.882	0.227127	nan
11740	4983.56	50.4111	1.02827	180.898	0.224134	nan
11741	4983.56	50.4111	1.02827	180.911	0.221341	nan
11742	4983.55	50.4111	1.02824	180.926	0.218342	nan
11743	4983.55	50.4112	1.02821	180.942	0.215219	nan
11744	4983.55	50.4112	1.02817	180.958	0.211967	nan
11745	4983.55	50.4112	1.02813	180.973	0.208855	nan
11746	4983.55	50.4113	1.02811	180.986	0.206189	nan
11747	4983.55	50.4113	1.02809	180.999	0.203314	nan
11748	4983.55	50.4113	1.02805	181.012	0.200515	nan
11749	4983.55	50.4114	1.02801	181.026	0.197745	nan
11750	4983.54	50.4114	1.02798	181.038	0.195244	nan
11751	4983.54	50.4114	1.02795	181.049	0.192737	nan
11752	4983.54	50.4115	1.02792	181.06	0.190559	nan
11753	4983.54	50.4115	1.02788	181.072	0.18855	nan
11754	4983.54	50.4115	1.02782	181.085	0.186283	nan
11755	4983.54	50.4116	1.02775	181.1	0.184042	nan
11756	4983.54	50.4116	1.02768	181.114	0.182006	nan
11757	4983.53	50.4116	1.02762	181.125	0.179967	nan
11758	4983.53	50.4117	1.02756	181.138	0.177879	nan
11759	4983.53	50.4117	1.02749	181.149	0.175951	nan
11760	4983.53	50.4117	1.02742	181.162	0.173855	nan
11761	4983.53	50.4118	1.02734	181.175	0.171763	nan
11762	4983.53	50.4118	1.02725	181.188	0.169736	nan
11763	4983.53	50.4119	1.02716	181.2	0.167784	nan
11764	4983.52	50.4119	1.02707	181.212	0.165955	nan
11765	4983.52	50.4119	1.02698	181.224	0.164202	nan
11766	4983.52	50.412	1.02689	181.235	0.162542	nan
11767	4983.52	50.412	1.02681	181.245	0.161023	nan
11768	4983.52	50.412	1.02673	181.254	0.159669	nan
11769	4983.52	50.4121	1.02665	181.263	0.158336	nan
11770	4983.52	50.4121	1.02658	181.271	0.1571	nan
11771	4983.52	50.4121	1.0265	181.279	0.155908	nan
11772	4983.51	50.4122	1.02642	181.287	0.154699	nan
11773	4983.51	50.4122	1.02635	181.295	0.153576	nan
11774	4983.51	50.4122	1.02627	181.302	0.152478	nan
11775	4983.51	50.4123	1.02619	181.31	0.151353	nan
11776	4983.51	50.4123	1.02609	181.318	0.15019	nan
11777	4983.51	50.4123	1.026	181.326	0.149145	nan
11778	4983.51	50.4124	1.02591	181.334	0.148136	nan
11779	4983.5	50.4124	1.02581	181.342	0.147212	nan
11780	4983.5	50.4124	1.02572	181.349	0.146448	nan
11781	4983.5	50.4125	1.02565	181.353	0.145802	nan
11782	4983.5	50.4125	1.02558	181.357	0.145253	nan
11783	4983.5	50.4125	1.02552	181.36	0.144704	nan
11784	4983.5	50.4126	1.02548	181.361	0.144322	nan
11785	4983.5	50.4126	1.02541	181.364	0.143866	nan
11786	4983.49	50.4126	1.02534	181.368	0.143499	nan
11787	4983.49	50.4127	1.02527	181.371	0.143453	nan
11788	4983.49	50.4127	1.02521	181.374	0.143499	nan
11789	4983.49	50.4127	1.02516	181.375	0.143577	nan
11790	4983.49	50.4128	1.02512	181.375	0.143495	nan
11791	4983.49	50.4128	1.02507	181.375	0.143474	nan
11792	4983.49	50.4128	1.02502	181.377	0.143607	nan
11793	4983.49	50.4129	1.02498	181.377	0.143746	nan
11794	4983.48	50.4129	1.02494	181.376	0.143849	nan
11795	4983.48	50.4129	1.02493	181.374	0.144046	nan
11796	4983.48	50.413	1.0249	181.372	0.144351	nan
11797	4983.48	50.413	1.02489	181.369	0.144695	nan
11798	4983.48	50.413	1.0249	181.364	0.145115	nan
11799	4983.48	50.4131	1.02492	181.357	0.145625	nan
11800	4983.48	50.4131	1.02494	181.351	0.146198	nan
11801	4983.47	50.4131	1.02496	181.346	0.146987	nan
11802	4983.47	50.4132	1.02498	181.34	0.147952	nan
11803	4983.47	50.4132	1.02499	181.335	0.149027	nan
11804	4983.47	50.4132	1.02504	181.327	0.15039	nan
11805	4983.47	50.4133	1.02511	181.317	0.151994	nan
11806	4983.47	50.4133	1.0252	181.305	0.153901	nan
11807	4983.47	50.4133	1.02531	181.291	0.155962	nan
11808	4983.46	50.4134	1.02543	181.276	0.158427	nan
11809	4983.46	50.4134	1.02555	181.263	0.161099	nan
11810	4983.46	50.4134	1.0257	181.247	0.16389	nan
11811	4983.46	50.4135	1.02585	181.231	0.16684	nan
11812	4983.46	50.4135	1.02601	181.215	0.169868	nan
11813	4983.46	50.4136	1.02619	181.196	0.172984	nan
11814	4983.46	50.4136	1.02638	181.179	0.17592	nan
11815	4983.46	50.4136	1.02657	181.161	0.179112	nan
11816	4983.45	50.4137	1.02677	181.143	0.182399	nan
11817	4983.45	50.4137	1.02698	181.125	0.185374	nan
11818	4983.45	50.4137	1.0272	181.106	0.18843	nan
11819	4983.45	50.4138	1.02744	181.085	0.1915	nan
11820	4983.45	50.4138	1.02768	181.066	0.194483	nan
11821	4983.45	50.4138	1.02794	181.045	0.198073	nan
11822	4983.45	50.4139	1.02821	181.025	0.202409	nan
11823	4983.44	50.4139	1.02853	180.998	0.207999	nan
11824	4983.44	50.4139	1.02898	180.96	0.216072	nan
11825	4983.44	50.414	1.02953	180.911	0.227622	nan
11826	4983.44	50.414	1.03014	180.858	0.241133	nan
11827	4983.44	50.414	1.03066	180.816	0.252806	nan
11828	4983.44	50.4141	1.03109	180.785	0.260891	nan
11829	4983.44	50.4141	1.03143	180.766	0.265839	nan
11830	4983.43	50.4141	1.03172	180.751	0.268555	nan
11831	4983.43	50.4142	1.03198	180.742	0.269698	nan
11832	4983.43	50.4142	1.03218	180.738	0.269597	nan
11833	4983.43	50.4142	1.03233	180.741	0.26854	nan
11834	4983.43	50.4143	1.03245	180.746	0.266664	nan
11835	4983.43	50.4143	1.03257	180.75	0.264545	nan
11836	4983.43	50.4143	1.03267	180.757	0.262208	nan
11837	4983.42	50.4144	1.03278	180.764	0.259574	nan
11838	4983.42	50.4144	1.03289	180.769	0.256869	nan
11839	4983.42	50.4144	1.03296	180.779	0.253826	nan
11840	4983.42	50.4145	1.03303	180.788	0.250767	nan
11841	4983.42	50.4145	1.0331	180.798	0.247856	nan
11842	4983.42	50.4145	1.03317	180.806	0.245413	nan
11843	4983.42	50.4146	1.03322	180.817	0.242666	nan
11844	4983.42	50.4146	1.03326	180.828	0.239846	nan
11845	4983.41	50.4147	1.03328	180.841	0.237012	nan
11846	4983.41	50.4147	1.0333	180.854	0.233845	nan
11847	4983.41	50.4147	1.03331	180.867	0.230633	nan
11848	4983.41	50.4148	1.03331	180.881	0.227604	nan
11849	4983.41	50.4148	1.0333	180.896	0.224272	nan
11850	4983.41	50.4148	1.03329	180.91	0.220902	nan
